employee_id,name,age,gender,marital_status,ethnicity,country,job_role_id,department_id,hire_date,salary
319,Gabriella West,54,Female,Single,Mixed,France,9,2,2019-05-01,76483.33
320,Angela Erickson,44,Female,Single,Asian,Germany,33,6,2016-07-17,67397.14
321,Brian Brewer,42,Male,Prefer not to say,Hispanic,Canada,14,3,2022-03-10,71939.92
322,Michael Freeman,30,Male,Single,Asian,New Zealand,9,2,2022-02-06,81903.14
323,Scott Williams,55,Male,Prefer not to say,Mixed,Singapore,33,6,2017-10-23,53635.59
324,David Erickson,42,Male,Prefer not to say,Native American,India,43,7,2020-04-21,111847.75
325,Courtney Gordon,31,Female,Married,Other,Italy,10,2,2022-11-15,49879.65
326,George Perkins,49,Male,Single,Hispanic,Australia,47,8,2025-05-28,45716.23
327,Earl Lowe,60,Male,Divorced,Other,Italy,29,5,2016-06-27,93162.22
328,Grace Fischer,55,Female,Married,Asian,South Korea,15,3,2015-12-13,85833.25
329,Mckenzie Alexander,44,Female,Other,Native American,Brazil,13,3,2018-04-21,82482.4
330,Cassandra Martinez,39,Female,Prefer not to say,Hispanic,Japan,50,8,2019-12-23,82566.91
331,Brenda Suarez,33,Female,Prefer not to say,Native American,India,11,2,2018-04-18,69755.06
332,Brandi Lopez,51,Female,Prefer not to say,Asian,Japan,4,1,2019-10-17,52054.91
333,Edwin Ramsey,54,Male,Prefer not to say,White,Germany,46,8,2021-04-01,71516.09
334,Troy Schneider,31,Male,Divorced,Hispanic,Singapore,49,8,2017-12-10,56456.77
335,Michael Peters,26,Male,Married,Other,Brazil,28,5,2025-03-01,89502.39
336,Deborah Wilson,47,Female,Single,Hispanic,Japan,2,1,2021-01-22,67058.85
337,Rhonda Smith,45,Female,Single,Asian,Canada,16,3,2024-01-18,53490.06
338,Scott Perez,27,Male,Prefer not to say,Mixed,France,21,4,2025-05-24,63572.28
339,Kim Simpson,30,Female,Married,White,Germany,51,8,2022-01-04,78258.63
340,Carrie Conrad,29,Female,Prefer not to say,Mixed,Brazil,45,7,2016-09-27,58725.51
341,Betty Shepherd,21,Female,Single,White,Germany,40,7,2016-02-22,53555.59
342,Stephen Reynolds,56,Male,Other,Native American,Japan,10,2,2023-11-05,74873.74
343,Sara Fisher,39,Female,Married,Asian,United Kingdom,8,2,2019-01-18,74899.33
344,Travis Trevino,47,Male,Other,Other,Spain,16,3,2016-09-29,59861.14
345,Lori Atkinson,28,Female,Prefer not to say,Hispanic,Spain,5,1,2024-06-27,60579.23
346,Paul Johnson,53,Male,Widowed,Black,Italy,41,7,2025-03-01,74641.0
347,Matthew Moore,48,Male,Single,Native American,Australia,19,4,2016-07-20,41038.31
348,Jason Weaver,47,Male,Married,Mixed,France,37,6,2016-07-10,41850.72
349,Eric Macias,44,Male,Single,Native American,Japan,34,6,2019-01-04,55631.12
350,Eric Walker,51,Male,Single,Mixed,Nigeria,25,4,2024-03-05,65731.06
351,Lauren Clark,22,Female,Divorced,Other,United Kingdom,17,3,2021-08-20,76218.15
352,Melissa Moore,27,Female,Prefer not to say,Native American,Italy,16,3,2021-12-01,99507.12
353,Ann Wiggins,23,Female,Divorced,Native American,Australia,9,2,2019-05-23,87153.19
354,Nathaniel Brennan,50,Male,Other,Hispanic,France,50,8,2022-10-01,66801.23
355,Patrick Cook,25,Male,Other,Other,Brazil,9,2,2017-05-17,69619.68
356,Bryan Lopez,33,Male,Single,Other,Canada,19,4,2024-03-25,49949.41
357,Joseph Jones,40,Male,Widowed,Hispanic,New Zealand,21,4,2017-01-04,69629.74
358,Donna Ferguson,23,Female,Prefer not to say,Mixed,Canada,17,3,2020-09-22,64226.83
359,Tara Alvarez,24,Female,Prefer not to say,Mixed,Australia,23,4,2020-03-30,76454.37
360,Nancy Waters,44,Female,Separated,Hispanic,Italy,8,2,2018-10-28,53455.38
361,Cheyenne Kennedy,42,Female,Married,Hispanic,Italy,25,4,2018-01-21,80386.93
362,Gina Duran,54,Female,Divorced,Other,United Kingdom,24,4,2019-02-20,100654.78
363,Melinda Wang,48,Female,Widowed,Other,India,6,2,2023-01-09,67824.8
364,Jacqueline Miller,27,Female,Single,Asian,France,21,4,2018-03-03,78034.23
365,Shannon Le,49,Female,Widowed,Mixed,Nigeria,20,4,2021-06-28,83802.88
366,David Williams,49,Male,Divorced,Hispanic,United States,45,7,2022-09-12,61975.59
367,Jordan Stewart,48,Female,Divorced,Mixed,South Korea,40,7,2018-05-05,74481.85
368,Aaron Knight,46,Male,Divorced,Native American,South Korea,5,1,2025-02-24,70251.85
369,Jacob Peterson,30,Male,Prefer not to say,Native American,France,2,1,2024-07-15,71953.52
370,Kimberly Shields,29,Female,Single,Black,South Korea,3,1,2020-03-21,54539.8
371,Nancy Garcia,45,Female,Widowed,White,Spain,24,4,2020-03-21,70490.2
372,Nathaniel Thomas,49,Male,Divorced,Asian,Brazil,44,7,2020-06-02,79959.97
373,Leonard Riley,29,Male,Widowed,Asian,Nigeria,37,6,2021-10-13,99022.87
374,Stephanie Huff,38,Female,Married,White,United States,42,7,2018-02-14,89185.42
375,Martin Payne,54,Male,Separated,Native American,United Kingdom,32,5,2024-01-14,113063.65
376,Patricia Butler,37,Female,Other,Hispanic,Canada,50,8,2015-10-17,54653.05
377,Terri Shaw,52,Female,Married,White,India,45,7,2023-02-19,87446.41
378,Ricardo Dunlap,32,Male,Other,Hispanic,United Kingdom,29,5,2015-10-19,73666.84
379,Natalie Carter,43,Female,Other,White,Japan,43,7,2025-04-28,113796.06
380,Jamie Lee,31,Female,Other,Mixed,Singapore,20,4,2018-09-29,53834.03
381,Samuel Romero,44,Male,Widowed,Black,United Kingdom,51,8,2015-10-26,53205.56
382,Jason Burns,29,Male,Married,Other,Brazil,51,8,2016-04-17,58012.15
383,Ivan Little,56,Male,Widowed,Asian,Brazil,24,4,2021-08-26,30000.0
384,Gerald Ryan,26,Male,Single,Asian,Nigeria,40,7,2024-11-09,59484.9
385,Catherine Obrien,47,Female,Prefer not to say,Hispanic,New Zealand,34,6,2023-05-21,54817.35
386,David Foley,41,Male,Other,White,Brazil,9,2,2017-02-20,73007.88
387,Donna Powell,54,Female,Divorced,Black,Singapore,44,7,2021-07-26,76835.12
388,Robert Paul,29,Male,Separated,Native American,Singapore,50,8,2017-02-08,107523.42
389,Gary Mendez,54,Male,Married,Asian,India,8,2,2022-03-30,89008.48
390,Roger Wright,35,Male,Divorced,Native American,Singapore,21,4,2024-10-03,58461.93
391,Heather Wilson,37,Female,Married,Mixed,Japan,6,2,2024-11-14,52031.71
392,Anna Ortiz,40,Female,Widowed,Native American,United Kingdom,9,2,2017-02-23,79838.38
393,Erik Oconnor,58,Male,Married,Black,France,38,6,2017-07-07,43595.34
394,Kaitlyn Smith,23,Female,Prefer not to say,Other,United States,37,6,2025-05-02,106629.18
395,Justin Morgan,57,Male,Divorced,Mixed,Canada,3,1,2022-03-10,93588.8
396,Tonya Thomas,22,Female,Separated,Mixed,Japan,40,7,2023-08-05,60616.49
397,Jennifer Martin,40,Female,Separated,Black,South Korea,42,7,2020-05-15,35737.31
398,Brenda Wall,50,Female,Single,Mixed,United States,20,4,2021-01-15,97077.45
399,Daniel Anderson,47,Male,Separated,Hispanic,Canada,29,5,2018-02-16,67709.2
400,Sarah Daugherty,30,Female,Divorced,Other,Italy,39,6,2018-12-06,94756.33
401,Jennifer Hubbard,43,Female,Separated,Black,South Korea,47,8,2017-02-13,38111.45
402,Tamara Lawson,56,Female,Single,Asian,Canada,33,6,2020-12-23,58012.5
403,Kathryn Walls,38,Female,Separated,Black,India,8,2,2022-05-15,70104.87
404,Mark Bell,39,Male,Separated,Other,Spain,4,1,2022-03-11,70939.61
405,Mary Payne,31,Female,Prefer not to say,Asian,Singapore,16,3,2018-10-09,60998.69
406,Mandy Anderson,31,Female,Separated,Native American,Brazil,13,3,2016-10-10,82457.0
407,Katherine Alvarado,52,Female,Single,White,Nigeria,20,4,2017-08-06,48647.59
408,Katherine Grimes,34,Female,Widowed,Asian,United States,16,3,2017-07-15,67152.41
409,Michael Schneider,52,Male,Widowed,Other,France,19,4,2019-10-13,72405.91
410,Jessica Gomez,55,Female,Single,Other,United Kingdom,19,4,2023-09-13,80288.78
411,Lisa Weiss,37,Female,Other,Asian,South Korea,9,2,2019-01-27,84232.3
412,Amber Harris,23,Female,Separated,White,Spain,24,4,2019-01-20,47507.16
413,Brian Doyle,56,Male,Divorced,White,Nigeria,24,4,2016-09-06,39317.72
414,April Fernandez,56,Female,Divorced,Other,Spain,49,8,2019-05-12,95553.54
415,Robert Knox,27,Male,Separated,Asian,South Korea,9,2,2018-05-27,76646.28
416,Catherine Medina,44,Female,Prefer not to say,Black,Canada,36,6,2021-10-31,55030.27
417,Sara Evans,23,Female,Single,White,India,33,6,2019-08-28,101023.04
418,Andrea Zhang,54,Female,Separated,Black,Spain,31,5,2020-03-20,72313.49
419,Trevor Chambers,60,Male,Divorced,Black,Nigeria,21,4,2022-09-15,93585.94
420,Brianna Wang,42,Female,Widowed,Other,Japan,38,6,2023-05-26,71350.37
421,Pamela Fisher,57,Female,Divorced,Hispanic,New Zealand,46,8,2016-08-18,111214.96
422,Christopher Middleton,42,Male,Other,White,Nigeria,24,4,2021-11-06,105106.82
423,Melissa Barnett,22,Female,Widowed,Hispanic,Germany,51,8,2022-12-20,65020.72
424,Benjamin Turner,24,Male,Widowed,Hispanic,India,47,8,2022-10-23,89431.42
425,Emily Hernandez,36,Female,Single,Native American,Italy,10,2,2022-02-10,82907.52
426,Dylan Fletcher,22,Male,Separated,Asian,Nigeria,13,3,2024-12-22,97372.63
427,Ryan Glover,34,Male,Separated,Native American,South Korea,27,5,2021-05-24,50701.53
428,Joann Reed,24,Female,Other,Black,Japan,48,8,2020-10-23,83721.03
429,Daniel Green,41,Male,Other,Hispanic,Japan,36,6,2022-03-12,91168.49
430,Brittany Wolfe,32,Female,Separated,Native American,Australia,21,4,2018-06-30,34825.21
431,Ellen Avery,37,Female,Widowed,Hispanic,Canada,44,7,2016-03-01,46334.83
432,Paul Edwards,56,Male,Divorced,Black,Germany,18,3,2019-03-20,30000.0
433,Amanda Hawkins,34,Female,Other,Mixed,Brazil,46,8,2021-12-01,64611.86
434,Crystal Baker,43,Female,Widowed,Other,Italy,31,5,2024-06-07,84350.85
435,Amanda Hunt,28,Female,Widowed,Mixed,Japan,19,4,2021-01-08,100047.14
436,Joanna Compton,43,Female,Prefer not to say,Other,India,26,5,2017-10-13,71481.9
437,Mariah Munoz,39,Female,Other,White,Australia,3,1,2024-09-30,102572.31
438,Kelsey Wright,37,Female,Other,Hispanic,Canada,42,7,2022-07-17,42397.97
439,David Lewis,38,Male,Widowed,Mixed,Germany,35,6,2020-02-01,35932.35
440,Jonathan Mullins,60,Male,Other,Native American,Canada,7,2,2021-06-11,68889.05
441,Robert Lucero,54,Male,Married,Mixed,Canada,4,1,2017-06-24,77681.31
442,Joshua Jefferson,47,Male,Divorced,Mixed,Brazil,7,2,2021-04-07,69346.11
443,Paul Anderson,29,Male,Single,Native American,Singapore,44,7,2018-12-02,30000.0
444,Jason Valdez,51,Male,Separated,Mixed,Canada,27,5,2021-10-17,68217.6
445,Elizabeth Hicks,39,Female,Other,White,Singapore,21,4,2018-10-27,43910.61
446,Nicholas Valentine,57,Male,Married,Native American,Italy,42,7,2016-01-12,83393.45
447,Aaron Hanson,47,Male,Prefer not to say,Black,Singapore,12,2,2024-06-15,77331.96
448,Timothy Sanders,52,Male,Married,Mixed,New Zealand,26,5,2021-02-02,51202.4
449,Tammy Wade,21,Female,Divorced,Native American,Spain,3,1,2018-01-20,59722.66
450,Nicholas Evans,39,Male,Separated,Mixed,Japan,22,4,2017-11-25,48815.73
451,Mary Chaney,53,Female,Separated,Asian,Canada,9,2,2021-03-28,68746.42
452,Ryan Hernandez,31,Male,Other,Hispanic,France,22,4,2017-04-21,89102.85
453,Daisy Walker,32,Female,Single,Mixed,Australia,46,8,2021-04-20,50285.48
454,Tracy Cruz,33,Female,Married,Native American,New Zealand,37,6,2021-06-04,80080.93
455,Heather Walton,53,Female,Divorced,White,Nigeria,28,5,2023-08-02,59394.85
456,Adam Lutz,29,Male,Separated,Asian,Singapore,12,2,2019-10-22,54142.54
457,Brett Larson,37,Male,Separated,Black,Brazil,1,1,2022-06-18,67859.39
458,Melanie Ramirez,40,Female,Widowed,Mixed,Spain,22,4,2022-09-02,49295.15
459,Paul Scott,44,Male,Other,Black,United States,17,3,2024-12-03,58927.01
460,Jose Moore,40,Male,Married,Hispanic,France,30,5,2024-10-02,46042.44
461,Rachael Hudson,28,Female,Other,Asian,Australia,45,7,2023-04-03,109294.5
462,Matthew Wade,29,Male,Separated,Black,Brazil,15,3,2024-08-27,70705.27
463,Diane Elliott,56,Female,Separated,Other,Japan,27,5,2023-01-27,56005.49
464,Frank Hubbard,36,Male,Other,Other,Spain,49,8,2017-02-24,74279.6
465,Benjamin Ross,49,Male,Widowed,Mixed,Australia,34,6,2023-01-08,67753.44
466,Chad Nichols,28,Male,Single,Other,Japan,37,6,2024-11-18,65580.61
467,Anthony Hunter,55,Male,Married,Black,Australia,37,6,2017-08-27,82283.33
468,Karen Walsh,34,Female,Other,Native American,Brazil,8,2,2017-05-31,85150.15
469,Daniel Watson,49,Male,Prefer not to say,White,Brazil,33,6,2019-01-05,59389.98
470,Richard Fuller,47,Male,Separated,Native American,United States,33,6,2017-10-17,58483.64
471,Megan Davis,40,Female,Other,White,Nigeria,44,7,2015-12-07,64498.97
472,Patricia Gutierrez,34,Female,Widowed,White,United States,1,1,2020-03-28,30000.0
473,Rachael Allen,25,Female,Widowed,White,Singapore,23,4,2018-06-28,39696.18
474,David Webb,23,Male,Divorced,Hispanic,India,31,5,2019-10-31,97337.49
475,Eric Carey,47,Male,Divorced,Hispanic,Brazil,50,8,2021-09-30,102899.35
476,Betty Robinson,26,Female,Other,Mixed,New Zealand,25,4,2020-03-13,65019.28
477,Antonio Bailey,43,Male,Single,Black,Japan,42,7,2019-05-28,81531.14
478,Nicole Alvarez,29,Female,Other,Black,New Zealand,34,6,2016-10-23,76225.0
479,Christopher Jackson,22,Male,Divorced,Hispanic,France,49,8,2016-04-21,131577.62
480,Alexandra Cross,45,Female,Prefer not to say,Black,Canada,35,6,2016-11-11,92391.5
481,Amanda Gregory,30,Female,Divorced,Black,Singapore,23,4,2022-11-24,67441.65
482,Benjamin Kelly,47,Male,Widowed,Other,Singapore,3,1,2022-08-22,50889.19
483,Stephen Spencer,34,Male,Single,White,Spain,16,3,2016-08-13,37871.07
484,Miguel Martinez,59,Male,Other,Mixed,New Zealand,29,5,2017-11-20,74069.27
485,Richard Brown,23,Male,Separated,Hispanic,Canada,16,3,2019-11-20,54872.99
486,Kevin Chapman,24,Male,Married,Native American,Germany,49,8,2018-05-15,41554.93
487,William White,57,Male,Divorced,Native American,Spain,47,8,2025-04-06,57068.54
488,Claudia Boyd,40,Female,Married,Mixed,Japan,16,3,2015-11-03,48369.04
489,Mark Simpson,40,Male,Divorced,White,Japan,27,5,2023-09-08,103742.83
490,Michael Fernandez,48,Male,Widowed,Hispanic,United States,41,7,2023-11-16,87632.8
491,Tabitha Watson,45,Female,Prefer not to say,Native American,Australia,42,7,2024-04-07,69840.55
492,Theresa Warren,30,Female,Divorced,Hispanic,India,27,5,2022-03-21,99598.88
493,Brooke Jones,35,Female,Divorced,Other,Italy,16,3,2023-12-22,71547.37
494,Michael Vincent,24,Male,Widowed,Hispanic,Nigeria,30,5,2022-07-19,52774.32
495,Dylan Roberts,36,Male,Divorced,Black,Australia,25,4,2015-10-20,100462.48
496,David Sloan,44,Male,Single,Native American,Italy,29,5,2022-01-06,80778.2
497,Henry Moore,38,Male,Separated,Mixed,Spain,4,1,2021-08-23,49255.08
498,Gary Ramirez,33,Male,Prefer not to say,Other,Spain,5,1,2020-01-10,66193.23
499,Devin Saunders,34,Male,Prefer not to say,Asian,Germany,31,5,2016-07-21,52487.63
500,Brad Cummings,33,Male,Other,White,Italy,14,3,2016-11-09,42344.01
501,Kellie Miller,59,Female,Other,Black,Nigeria,16,3,2015-10-18,88523.55
502,Troy Martinez,41,Male,Prefer not to say,Asian,Nigeria,36,6,2019-08-21,108188.33
503,Beth Stewart,43,Female,Divorced,Asian,Australia,35,6,2023-11-07,42028.65
504,Jennifer Holmes,27,Female,Prefer not to say,Mixed,Brazil,30,5,2017-01-14,81259.38
505,Carolyn Hale,44,Female,Divorced,Hispanic,United States,14,3,2023-09-11,56987.15
506,Daniel Reed,30,Male,Single,Asian,Japan,48,8,2025-03-16,60257.49
507,Crystal Scott,30,Female,Married,Asian,Canada,19,4,2017-07-26,58152.12
508,Amanda Adams,36,Female,Separated,Native American,France,37,6,2018-08-11,52720.18
509,Rebecca Johnson,52,Female,Other,Mixed,Italy,17,3,2024-05-28,70970.43
510,Kim Barnes,31,Female,Other,Other,Australia,30,5,2016-06-04,53381.0
511,Christopher Harrison,55,Male,Separated,Black,Singapore,9,2,2016-04-16,75409.14
512,James Robinson,23,Male,Prefer not to say,Other,United Kingdom,34,6,2022-06-04,68995.24
513,Michael Wright,21,Male,Separated,Black,New Zealand,49,8,2023-09-05,65221.04
514,John Sampson,30,Male,Single,Black,Japan,5,1,2016-05-21,51848.73
515,Priscilla Franklin,24,Female,Widowed,Mixed,France,24,4,2018-05-04,58464.57
516,Amanda Hernandez,52,Female,Single,White,Japan,43,7,2022-04-20,85107.82
517,Emily Lynch,22,Female,Widowed,Mixed,Germany,1,1,2015-09-27,80018.34
518,Margaret Cordova,53,Female,Prefer not to say,Mixed,France,2,1,2025-04-30,50448.9
519,Kimberly Foster,27,Female,Single,Native American,India,12,2,2018-10-04,71986.65
520,Ryan Valencia,60,Male,Widowed,Asian,New Zealand,13,3,2018-12-01,85027.74
521,Cynthia Myers,46,Female,Single,Asian,Nigeria,18,3,2021-01-04,36611.89
522,Brianna Miller,36,Female,Other,Black,Germany,37,6,2020-01-25,80867.2
523,James Johnson,23,Male,Single,Hispanic,Nigeria,42,7,2020-06-02,56747.52
524,Melanie Lowe,51,Female,Single,Mixed,United States,36,6,2020-09-24,81411.97
525,Keith Aguilar,52,Male,Prefer not to say,Hispanic,France,6,2,2016-12-24,54734.82
526,Emily Rodriguez,27,Female,Widowed,White,Canada,37,6,2022-09-13,33902.36
527,Charles Hobbs,57,Male,Separated,Asian,United States,45,7,2023-03-26,37449.15
528,Dale Mullen,38,Male,Widowed,Native American,France,44,7,2022-06-15,70961.7
529,Brandon Kelly,41,Male,Single,Black,Spain,12,2,2018-12-24,75194.45
530,Craig Johnson,46,Male,Single,Asian,India,49,8,2021-01-20,51913.67
531,Ernest Campbell,45,Male,Other,Native American,Australia,37,6,2020-04-19,82771.85
532,Jessica Hutchinson,29,Female,Prefer not to say,Mixed,Italy,49,8,2019-03-10,36769.6
533,Franklin Anderson,43,Male,Single,White,Nigeria,33,6,2025-02-07,68678.4
534,Aaron Bailey,42,Male,Widowed,Other,Spain,5,1,2024-11-10,45779.68
535,Pamela Cook,41,Female,Single,Mixed,Germany,50,8,2020-11-10,56963.28
536,Sherry Miller,35,Female,Divorced,Native American,Nigeria,32,5,2016-07-03,70947.97
537,April Costa,58,Female,Other,Hispanic,United Kingdom,12,2,2017-11-17,52791.73
538,Jennifer Moore,25,Female,Single,Asian,India,16,3,2025-02-19,62308.89
539,Rebekah Allen,30,Female,Other,Hispanic,Australia,46,8,2023-09-25,90125.86
540,Paula Doyle,26,Female,Single,Asian,Brazil,7,2,2023-07-25,58462.16
541,Brenda Rogers,38,Female,Single,Black,United Kingdom,49,8,2025-01-17,86713.84
542,Daniel Massey,49,Male,Widowed,Native American,Japan,28,5,2017-07-24,47405.86
543,Brandi Hayes,22,Female,Single,Asian,Japan,7,2,2016-10-07,80596.08
544,Jeremy Davis,59,Male,Prefer not to say,Asian,New Zealand,39,6,2016-12-06,98831.37
545,Jennifer Martin,39,Female,Separated,Hispanic,South Korea,1,1,2017-09-30,30000.0
546,Jason Saunders,56,Male,Married,Native American,Japan,47,8,2022-08-24,54062.09
547,Tony Ho,45,Male,Married,Black,Germany,44,7,2021-11-26,81541.44
548,Samantha Ellison,52,Female,Married,White,India,18,3,2018-07-24,65939.09
549,Katherine Walker,47,Female,Divorced,Hispanic,South Korea,18,3,2017-07-02,77422.92
550,Mario Klein,37,Male,Married,Mixed,France,24,4,2016-05-18,57920.3
551,Ashley Wilson,60,Female,Married,Hispanic,United Kingdom,39,6,2023-09-28,71731.8
552,Craig Russell,21,Male,Separated,Asian,New Zealand,20,4,2017-05-10,66886.46
553,Autumn Carr,49,Female,Divorced,Hispanic,New Zealand,22,4,2016-02-05,93355.64
554,Don Adams,41,Male,Widowed,Mixed,Canada,20,4,2016-10-06,75088.42
555,Allison Mcneil,32,Female,Separated,Asian,Germany,21,4,2025-02-08,76752.05
556,Monica Hawkins,36,Female,Divorced,Hispanic,Germany,37,6,2024-06-03,61762.46
557,Colleen Mcdaniel,28,Female,Widowed,Black,Spain,24,4,2019-02-15,60247.88
558,Jacob Velasquez,56,Male,Single,Mixed,Brazil,44,7,2020-08-07,61348.84
559,Douglas David,39,Male,Prefer not to say,Mixed,United Kingdom,29,5,2023-11-17,77889.04
560,Anna Williams,52,Female,Married,Mixed,Germany,44,7,2021-04-05,61580.31
561,Scott Wilson,30,Male,Other,Hispanic,South Korea,17,3,2021-07-02,75795.5
562,Kristin Jones,49,Female,Widowed,Hispanic,Spain,5,1,2017-09-03,111508.02
563,Katrina Wood,53,Female,Prefer not to say,Mixed,Nigeria,35,6,2015-09-17,87422.49
564,Arthur Byrd,44,Male,Other,Other,Japan,51,8,2021-04-12,63479.53
565,Michael Baker,36,Male,Other,Mixed,Australia,7,2,2023-05-29,94024.28
566,James Martin,60,Male,Single,Native American,France,42,7,2021-03-18,61838.49
567,Brittany Massey,42,Female,Prefer not to say,Hispanic,United Kingdom,49,8,2018-10-23,30000.0
568,Mark Mathews,37,Male,Married,Native American,Italy,7,2,2019-10-03,49838.27
569,John Montgomery,44,Male,Separated,Hispanic,South Korea,29,5,2022-07-12,32584.16
570,Matthew Stone,22,Male,Separated,White,Germany,23,4,2025-03-07,62969.73
571,Tina Perez,28,Female,Prefer not to say,Mixed,India,6,2,2021-07-04,70368.37
